mizar_ref,stop_id,nome
3843,7335,CORINALDO (S.Isidoro)
3753,7336,CORINALDO (S.Isidoro)
4142,7337,CORINALDO (Biv. S.Isidoro)
3927,7338,CORINALDO (Biv. S.Isidoro)
4143,7339,CORINALDO (Lanterna Azzurra)
4144,7340,CORINALDO (Lanterna Azzurra)
4072,7341,MADONNA DEL PIANO
3995,7342,MADONNA DEL PIANO
4145,7343,MADONNA DEL PIANO (Scuola)
3754,7344,MADONNA DEL PIANO (Scuola)
4073,7345,MADONNA DEL PIANO (Seconda)
3688,7346,MADONNA DEL PIANO (Seconda)
3928,7347,MONTERADO (Bosco 2)
4074,7348,MONTERADO (Bosco 2)
3755,7349,BRUCIATA
3671,7350,BRUCIATA
3979,7351,BRUCIATA (Snoopy)
3900,7352,BRUCIATA (Snoopy)
3901,7353,BRUCIATA (Numero 2)
3728,7354,BRUCIATA (Numero 2)
4044,7355,RIPALTA
3672,7356,RIPALTA
4045,7357,SAN GINESIO
3980,7358,SAN GINESIO
3673,7359,SENIGALLIA (Opera Pia)
3902,7360,SENIGALLIA Via Mameli (Darsena)
4124,7361,SENIGALLIA Via Mameli (Darsena)
3729,7362,Via Mameli (H. Delfino)
3814,7363,Via Mameli (H. Delfino)
4125,7364,Via Mameli (H. Bologna)
3730,7365,Via Mameli (H. Bologna)
3815,7366,Via Mameli (Incr. Via Zanella)
3816,7367,Via Mameli - Sottopasso Via Zanella
4207,7368,Via Mameli (Faro Bar)
3903,7369,Via Mameli (Faro Bar)
3817,7370,Via Mameli (Rist.Lampara)
3731,7371,Via Mameli (Rist.Lampara)
3732,7372,Via Mameli (Rist.Gatto e la Volpe)
3733,7373,Via Mameli (Rist.Gatto e la Volpe)
3674,7374,Via Mameli (Cesanella)
3734,7375,Via Mameli (Cesanella)
3904,7376,Via Mameli
3735,7377,Via Mameli
3905,7378,Via Mameli (H.Galli)
4208,7379,Via Mameli (H.Galli)
3906,7380,Via Mameli (H.Ancora)
4209,7381,Via Mameli (H.Ancora)
3818,7382,Via Mameli (12)
4210,7383,Via Mameli (12)
3907,7384,Via Mameli (Residence della Rovere)
3819,7386,Via Mameli (Sc. Elementare Cesano)
3820,7387,Via Mameli (Sc. Elementare Cesano)
3908,7388,CESANO (Mare Cap.)
4046,7389,SENIGALLIA (Rossini)
4047,7390,SENIGALLIA (H. Patrizia)
3909,7391,SENIGALLIA (Cityper)
4211,7392,Via San Mommeo
3821,7394,Viale Dei Pini
4212,7395,Borgo Passera - 105
4213,7396,VIALE DEI PINI (2)
4214,7398,VIA ROVERETO
4048,7399,Via Sant' Isidoro
3736,7400,VIA GERANI (Coop)
4049,7401,VIA GERANI (Scuole Rodari)
3737,7402,VIA GERANI (Piscina)
4215,7403,Via San Mommeo
4127,7404,VIA G.GALILEI (Pedonale S.M. Goretti)
3822,7405,VIA G.GALILEI (Pedonale S.M. Goretti)
3982,7406,CIARNIN (Chiesa)
3910,7407,VIA COPERNICO 1
3983,7408,VIA COPERNICO 2
3911,7409,Strada della Bruciata
4050,7411,Via San Pietro
3823,7412,Via Sant' Isidoro
4051,7413,Via Cellini
4052,7414,Via  Cellini
4216,7416,VIA PIERELLI
3825,7418,VIA MOLINELLO
3913,7419,VIA MOLINELLO
3984,7420,VIA MATTEI
3826,7421,VIA MATTEI
3827,7422,VIA GUERCINO
3828,7423,VIA GIOTTO CAP.
4053,7426,VIA  BOTTICELLI
3829,7427,VIA U. GIORDANO
3915,7428,SENIGALLIA (Cimitero Alto)
3830,7429,CIMITERO (Basso)
3689,7430,Strada della Bruciata
3626,7431,Via Bruciata Inc. Molinello
3996,7432,Strada dei castelli
3844,7434,Strada del Cavallo (Frantoio)
3997,7435,Strada del Cavallo (Frantoio)
4075,7436,MANDRIOLA
3757,7437,MANDRIOLA
3998,7438,BORGO MARZI
3845,7439,BORGO MARZI
4146,7440,BORGO MARZI (Centro)
3627,7441,BORGO MARZI (Centro)
3758,7442,SANT'ANGELO (Chiesa)
3846,7443,RONCITELLI (Mulino)
4076,7444,RONCITELLI (Mulino)
3690,7445,SCAPEZZANO (Str. Donnella)
3628,7446,SCAPEZZANO (Str. Donnella)
3847,7447,SCAPEZZANO (Incr.Molinetto)
3691,7448,SCAPEZZANO (Incr.Molinetto)
3759,7449,SCAPEZZANO (Centro)
4147,7450,SCAPEZZANO (Centro)
4077,7451,SCAPEZZANO (Shalimar)
4078,7452,SCAPEZZANO (Shalimar)
3848,7453,SENIGALLIA (Passo Cimitero)
3629,7454,SENIGALLIA (Passo Cimitero)
4079,7455,BORGO CATENA 1
3760,7456,BORGO CATENA 1
3761,7457,BORGO CATENA (Golden Gas)
3849,7458,BORGO CATENA (Golden Gas)
3929,7460,VALLONE (Str: Chiusa)
3850,7462,VALLONE (In Grande)
3930,7463,VALLONE (Piazza)
3851,7464,VALLONE (Tennis)
3932,7466,SENIGALLIA (Str: MISA)
3933,7470,BETTOLELLE (C.Sociale)
3934,7471,SENIGALLIA (Benvivere)
4149,7472,SENIGALLIA (Benvivere)
4150,7473,MARZOCCA (H.Atlantic)
3692,7474,MARZOCCA (H.Atlantic)
4222,7475,Via Molinello 15-22
4221,7476,CESANELLA - Saccaria
4333,7477,MARCIANELLA
4337,7478,GELSO
4334,7479,MONTIGNANO (Grancetta)
4335,7480,MONTIGNANO (Villanova)
4336,7481,MONTIGNANO (Villanova)2
4332,7482,MONTIGNANO (Piazza)
4381,7483,SENIGALLIA CAMPUS
4374,7484,SENIGALLIA VIA LEOPARDI
4379,7485,VIA CAMPO S. VECCHIO ( OSP )
4375,7486,VIA CAMPO S. VECCHIA 2
4376,7487,VIA SCALZADONNE ( INCROCIO )
4384,7488,VIA DEI CASTELLI
4377,7489,VIA DEI CASTELLI ( 2 )
4382,7490,FANO STAZIONE F.S.
4513,7491,SENIGALLIA VIA CUPETTA (A.Moro)
4536,7492,STRADA COM. RONCITELLI
4542,7493,STRADA COM. RONCITELLI
4641,7494,S.P.14 (Km.20)
4619,7495,S.P.14 (Km.20)
4620,7497,Contrada Barocco
4634,7498,Contrada Barocco
4639,7499,Contrada Molino
4642,7500,Contrada Molino
4643,7501,Via Del Montale
4625,7502,Via Del Montale
4635,7503,CORINALDO (V. S. Maria)
4632,7505,Via Olmigrandi
4614,7506,Via lmigrandi
4550,7507,Via Nevola
4549,7508,Via Nevola
4651,7510,Via Bruciata Inc.Molinello
4660,7514,Provinciale Corinaldese
4662,7517,Via B. Cellini
4646,7518,Via B. Cellini
4655,7519,Via Abbagnano Multiplex
4657,7520,Viale dei Gerani
4648,7525,Lungomare Italia
4663,7526,Lungomare Italia
4681,7528,Via Acquasanta
4672,7529,Via Acquasanta
3738,7685,Via Mameli (Residence della Rovere)
4468,7686,S.S. Arceviese
4493,7687,S.S. Arceviese
4523,7688,MONTIGNANO - Cimitero
4597,7689,SCUOLA ELEMENTARE VALLONE
4600,7690,STRADA DELLA PASSERA
4605,7691,MULINO MARAZZANA
4599,7694,BRUGNETTO (Via del Moroso)
4601,7695,VALLONE VIA CROCEFISSO
4595,7696,STRADA DELLA BENEDETTA
4590,7697,SENIGALLIA (Borgo Mulino)
4591,7698,SENIGALLIA (Sc. Leopardi)
4587,7699,Sc. ELEMENTARE CESANELLA
4594,7700,SCUOLE MERCANTINI
4602,7701,SCUOLE MERCANTINI (Entrata)
4627,7703,Via Corinaldese
4616,7704,Via Corinaldese
4623,7705,Via Santa Maria
4628,7706,Via Santa Maria
4637,7707,Via Santa Croce
4615,7708,Via Santa Croce
4840,7709,Viale dei Pini
4847,7712,Via Campo strada Vecchia
3390,8000,TAVERNELLE (Cimitero)
2781,8001,ANCONA (Stadio Conero)
3039,8002,ANCONA (Stadio Conero).
3040,8003,ANCONA (Traversa)
3391,8004,ANCONA (Traversa).
3157,8005,ANCONA (Angeli)
3158,8006,ANCONA (Angeli).
2673,8007,CAMERANO (Agriturismo Giuggiola)
2782,8008,CAMERANO (Agriturismo Giuggiola).
2674,8009,CAMERANO (Boranica)
3159,8010,CAMERANO (Boranica).
3041,8011,CAMERANO (Villa Boari)
2911,8012,CAMERANO (Villa Boari).
3042,8013,CAMERANO (Fontanelle)
2675,8014,CAMERANO (Fontanelle).
3043,8015,CAMERANO (Opera Pia Ceci)
2783,8016,CAMERANO (Centro)
3275,8017,CAMERANO (V. Repubblica)
3499,8018,CAMERANO (Stadio)
3392,8019,CAMERANO (Stadio).
2912,8020,CAMERANO (Distr. AVIA)
2913,8021,CAMERANO (Cap 2).
3276,8022,CAMERANO (Case Popolari)
2914,8023,CAMERANO (Finestre Rosse)
3277,8024,CAMERANO (Finestre Rosse).
3278,8025,CAMERANO (Colle Lauro)
3160,8026,CAMERANO (Colle Lauro).
2915,8027,COPPO ( Golf)
2784,8028,COPPO (Golf).
2676,8029,COPPO ( Centro)
2916,8030,COPPO ( Centro).
3393,8031,COPPO ( Ex Busco)
2917,8032,COPPO ( Ex Busco).
3279,8033,COPPO ( Fiat)
2785,8034,COPPO ( Fiat).
2677,8035,SIROLO (Consorzio)
3500,8036,SIROLO (Consorzio).
3044,8037,SIROLO (Via Ulivo)
3501,8038,SIROLO (Via Ulivo).
2918,8039,SIROLO (Via Ulivo C. Bianca)
2678,8040,SIROLO (Via Ulivo C. Bianca).
3280,8041,SIROLO (San Lorenzo)
3161,8042,SIROLO (Vigne)
2786,8043,SIROLO (Vigne).
3281,8044,SIROLO (Incr. Via S. Antonio)
2919,8045,SIROLO (Incr. Via S. Antonio).
2787,8046,SIROLO (Municipio)
3502,8047,SIROLO (Centro)
3162,8048,SIROLO (Farmacia)
2788,8049,SIROLO (Scuole Medie)
3503,8050,NUMANA (Capolinea-Parcheggi)
3163,8051,NUMANA (Capolinea-Parcheggi).
2789,8052,NUMANA (Pescheria)
2679,8053,NUMANA (Pescheria).
3282,8054,NUMANA (Porto)
3504,8055,NUMANA (Porto).
3394,8056,NUMANA (Bagno Eugenio)
2790,8057,NUMANA (Bagno Eugenio).
2791,8058,NUMANA (Casa Bianca)
3164,8059,NUMANA (Casa Bianca).
3283,8060,MARCELLI (H. Palace Cap. Taunus)
3284,8061,MARCELLI(Hotel Palace).
3505,8062,MARCELLI (Le Querce)
3165,8064,"MARCELLI (Via Bologna, incrocio Via Venezia)"
3395,8065,MARCELLI (S. Cristiana)
3396,8066,MARCELLI (Cap. S. Cristiana).
2920,8067,MARCELLI (Libeccio)
3045,8068,MARCELLI (Libeccio)
3507,8069,MARCELLI (Numana Blù)
2975,8070,MARCELLI (Numana Blù).
3323,8071,PORTO RECANATI (Bellamare)
2856,8072,PORTO RECANATI (Bellamare).
3324,8073,PORTO RECANATI (Medusa)
2722,8074,PORTO RECANATI (Medusa)
3442,8075,PORTO RECANATI (Aragosta)
3106,8076,PORTO RECANATI (Aragosta).
2976,8077,PORTO RECANATI (Acropoli)
3209,8078,PORTO RECANATI (Acropoli).
3107,8079,PORTO RECANATI (La Playa)
3443,8080,PORTO RECANATI (La Playa)
2723,8081,PORTORECANATI (Rot.Montorso)
3444,8082,PORTORECANATI (Incr. Montorso).
2724,8083,PORTO RECANATI (Sottopasso)
3445,8084,PORTO RECANATI (Capolinea)
3210,8085,PORTO RECANATI (Municipio)
3211,8086,PORTO RECANATI (Mondial)
2610,8087,PORTO RECANATI (Green)
2857,8088,MARCELLI (Via Venezia)
3108,8089,MARCELLI (Rist.Angolo)
3109,8090,SIROLO (Via Peschiera)
2858,8091,SIROLO (Green Garden)
3212,8092,SIROLO (Via Cilea 1)
3325,8093,SIROLO (Centro)
2977,8094,CAMERANO (Forno)
2725,8095,CAMERANO (V.le Ceci)
3213,8096,Camerano (Opera Pia Ceci).
3214,8097,ANCONA (Tavernelle).
3326,8098,Via Frazione Varano
2859,8099,MARCELLI (Poggio del Sole)
3215,8100,SVARCHI (Scuole)
2860,8101,SVARCHI (Bassi)
2611,8102,SVARCHI (Alti)
3446,8103,SVARCHI (Acli)
3447,8104,TAUNUS (2)
3110,8105,TAUNUS (Piscine)
2861,8106,TAUNUS (Supermercato)
2726,8107,MARCELLI (Bivio Nembrini)
2727,8108,MARCELLI (Bivio Nembrini).
3327,8109,MARCELLI (Zona Ind. Cian)
3216,8110,MARCELLI (Zona Ind. Cian).
3111,8111,MARCELLI (Incr. SS. 16)
2612,8112,"CROCETTE (Via Murri, 45)"
3328,8113,CASTELFIDARDO (Monumento)
2728,8114,SVARCHI (Scuole)
3217,8115,MARCELLI (Poggio del Sole).
2978,8116,MERANO (Doffi)
2613,8117,CAMERANO (Via Osimana)
3448,8118,CAMERANO (Recar)
3112,8119,CAMERANO (Recar).
3329,8120,OSIMO STAZIONE (Stadio)
2614,8121,OSIMO STAZIONE (Stadio):
3330,8122,OSIMO STAZIONE (Direttissima Conero)
2729,8123,OSIMO STAZIONE (Direttissima Conero).
2862,8124,CAMERANO (Gatto)
3331,8125,CAMERANO (Gatto).
3332,8126,CAMERANO (Concio 1)
3449,8127,CAMERANO (Concio 1).
3218,8128,CAMERANO (Concio 2)
3219,8129,CAMERANO (Concio 2).
3113,8130,CAMERANO (Concio 3)
2863,8131,CAMERANO (Concio 3).
2979,8132,CAMERANO (Via Osimana)
3450,8133,SIROLO (Fonte d'Olio)
3333,8134,SIROLO (Fonte d'Olio)
2615,8135,SIROLO (Domenella)
3220,8136,SIROLO (Domenella).
4462,8139,Via C. Colombo
4559,8141,Via Lauretana
4561,8142,C.San Vittore
4565,8143,PORTORECANATI ( V. Del Sole )
4566,8144,PORTORECANATI ( V. del Sole )
4626,8145,Via Frazione Varano
4621,8146,Via Loretana
4622,8147,Via Loretana
4644,8148,Via Loretana
4636,8149,Via Loretana
4957,8152,Via Bocconi
5120,8154,SIROLO (Municipio)
4960,8155,"Sirolo (Via Cilea, direzione Marcelli)"
5121,8156,via Peschiera (Green Garden direzione Marcelli)
3613,9000,OSIMO ( Villino Rosso)
3571,9001,OSIMO (Villino Rosso)
3606,9003,OSIMO (Villino Verde)
3600,9004,CASTELFIDARDO (Crocifisso)
3607,9005,CASTELFIDARDO (Banca Toscana)
3608,9006,"CASTELFIDARDO (Via Buozzi, 4)"
3579,9007,"CASTELFIDARDO (Via Bramante, 2)"
3609,9008,RECANATI (Squartabue)
4459,9010,S.ROCCHETTO LENIN
4504,9011,CASTELFIDARDO (HOTEL PARCO)
4480,9012,CASTELFIDARDO (Via Gobetti)
4473,9013,CASTELFIDARDO (P.le Don Miliani)
4499,9014,CASTELFIDARDO (Via Brodolini)
4520,9015,"CASTELFIDARDO (Via Cadorna, 55)"
4505,9016,"CASTELFIDARDO (Via Cadorna, 35)"
4469,9018,"CASTELFIDARDO (Via Cairoli, 12A)"
4500,9019,"CASTELFIDARDO (Via Cairoli, 48)"
4494,9020,CASTELFIDARDO (Via D. Chiesa dif. 31)
4487,9021,Via Jesina incr. Via Ho Chi Min
4506,9022,Via Jesina incr. Campograsso 1-5
4474,9023,Via Jesina dif. 18
4488,9024,"Via Che Guevara, 31"
4495,9025,"Via Che Guevara, 23"
4489,9026,"CASTELFIDARDO (Via D. Chiesa, 31)"
4481,9027,CASTELFIDARDO (Via Oberdan)
4475,9028,CASTELFIDARDO (Via Donizetti dif. H. Parco)
4501,9029,"CASTELFIDARDO (Via Ho Chi Min, 2)"
4496,9030,CASTELFIDARDO (Via Recanatese dif. 30)
4529,9031,"CASTELFIDARDO (Via U. La Malfa, 8)"
4525,9032,CASTELFIDARDO (Via D. Chiesa dif. 22)
4521,9033,"CASTELFIDARDO (Via D. Chiesa, 22)"
4530,9034,CASTELFIDARDO (Via Recanatese dif. 14)
4524,9035,Via Jesina (incr. via Campograsso)
4528,9036,"Via Jesina, 23"
4526,9037,Via Jesina dif. 30
5099,9038,"CASTELFIDARDO (Via Roma, 28)"
5097,9039,CASTELFIDARDO (Via N. Sauro Scuole)
5100,9040,"CASTELFIDARDO (Via Battisti, 2 mercato)"
5096,9041,"CASTELFIDARDO (Via Matteotti, 1)"
5108,9042,"Via Che Guevara, 11"
5101,9043,"Via Che Guevara, 9"
4951,19999,Piazza Cavour (Atma Linee Sud)
4950,20000,Piazza Cavour (Atma Linee Nord)
200,20001,Piazza Cavour (Conerobus Linee Nord)
201,20002,ANCONA (Piazza Roma)
202,20003,P.zza Kennedy - Porto
1097,20004,ANCONA (Traiano)
1098,20005,ANCONA (Archi)
203,20006,Stazione F.S. (Linee Nord)
204,20007,PALOMBELLA
1099,20008,PALOMBELLA  Ex Angelini)
1100,20009,PALOMBELLA (Disco)
1101,20010,BARACCOLA (Via Schiavoni - FIGC)
205,20011,TORRETTE (Centro)
206,20012,TORRETTE - Itis
1102,20013,COLLEAMENO M
1103,20014,VILLA ADRIA
1104,20015,Via Da Vinci - Scuole
1105,20016,COLLEMARINO (Piazza)
207,20017,Via Redi Collemarino
208,20018,COLLEMARINO - Capolinea
1106,20019,Via Da Vinci - Scuole
209,20020,PALOMBINA N. (Stazione).
1107,20021,PALOMBINA N. (Ist. Visentini).
210,20022,PALOMBINA V. (Centro).
1108,20023,FALCONARA (Caravella).
1109,20024,FALCONARA (Disco).
1110,20025,FALCONARA (Piattaforma).
211,20026,FALCONARA Stazione F.S
212,20027,FALCONARA Stazione F.S
1111,20028,FALCONARA (Piattaforma)
1112,20029,FALCONARA (Disco)
1113,20030,FALCONARA (Caravella)
213,20031,PALOMBINA V. (Centro)
1114,20032,PALOMBINA (Ist. Visentini)
214,20033,PALOMBINA N. (Uff. Postale).
1115,20034,PALOMBINA N. (Stazione).
215,20035,COLLEMARINO (Via Ricci Fefè)
1116,20036,VILLA ADRIA
1117,20037,TORRETTE (Colle Ameno)
216,20038,TORRETTE - Itis
217,20039,TORRETTE (Centro)
1118,20040,TORRETTE - LIDL
1119,20041,PALOMBELLA (Disco)
1120,20042,PALOMBELLA (Ex Angelini)
1121,20043,PALOMBELLA
218,20044,ANCONA (Stazione-Alberghi)
1122,20045,ANCONA (Via Marconi Gas)
1123,20046,ANCONA (Archi)
1124,20047,P.zza Kennedy - Porto
1092,20048,ANCONA (P.zza Roma)
219,20049,FALCONARA (Sottopassaggio).
1125,20050,VILLANOVA
1126,20051,Via Flaminia - Raffineria Api
1127,20052,FALCONARA (Fiume Esino)
1128,20053,FALCONARA (Fiume Esino Hotel)
1129,20054,PALOMBINA V. (Distributore)
1130,20055,FALCONARA (Officine).
1131,20056,FALCONARA (Ex Montedison).
1132,20057,MARINA (Rosita).
220,20058,MARINA  Pattinaggio
221,20059,MARINA (Via Platani).
1134,20061,MONTEMARCIANO (Via Selvettina)
222,20062,MARINA (Capolinea)
223,20063,MARINA (Fornaci).
224,20064,MARINA (Ponte Autostrada).
1135,20065,GABELLA (Inc. Via Imbrecciata)
225,20066,GABELLA (Semaforo).
1136,20067,GABELLA (Impianti Sportivi).
1137,20068,MONTEMARCIANO (Villa).
1138,20069,MONTEMARCIANO (Via M. Spirello)
1139,20070,ALBERICI  (Cimitero)
1140,20071,CASSIANO (ENEL)
226,20072,CASSIANO (Centro)
227,20073,GRUGNALETO (Centro)
1141,20074,S.VENERANDA (Bivio)
1142,20075,S.VENERANDA (Bivio-incr.V.Gualdo)
1143,20076,S.VENERANDA (Bivio-incr.V.Gualdo)
1144,20077,S.VENERANDA (Bivio)
228,20078,GRUGNALETO (Centro)
229,20079,CASSIANO (Centro)
1145,20080,CASSIANO (ENEL)
1146,20081,ALBERICI (Incrocio)
1147,20082,ALBERICI (Cimitero)
1148,20083,MONTEMARCIANO (Via M. Spirello)
1149,20084,COLLEMARINO CAVALCAVIA
230,20085,MONTEMARCIANO (Consorzio)
1153,20089,GABELLA (Impianti Sportivi)
1154,20090,GABELLA  (Semaforo)
1155,20091,GABELLA (Canile)
1156,20092,MARINA (Ponte Autostrada)
1157,20093,MARINA (Fornaci)
1158,20094,Viale dei Platani
231,20095,MARINA (Banca Marche)
1159,20096,FALCONARA (Ex Montedison)
1160,20097,FALCONARA (Officine).
1161,20098,PALOMBINA V. (Distributore)
1162,20099,FALCONARA (Hotel)
1163,20100,Via Flaminia - Raffineria Api
1165,20102,FALCONARA (Villanova)
1166,20103,FALCONARA (Sottopassaggio)
233,20104,Via del Mare
1167,20105,Via del Mare
234,20106,S.VENERANDA (Incrocio).
1168,20107,S.VENERANDA (Chiesa).
1169,20108,CASTELLARO.
1170,20109,CASTELLARO (Chiesa).
1171,20110,S.SILVESTRO (Seta).
1172,20111,S.SILVESTRO (incr. Strada dei Pioppi)
1173,20112,S.SILVESTRO
235,20113,S. SILVESTRO (Freccia Azzurra)
1174,20114,S.SILVESTRO (Chiesa)
1175,20115,S.SILVESTRO (Inc. Romana)
1176,20116,PANORAMICA (Bivio)
1177,20117,MONTEMARCIANO (Via Intercomunale)
1178,20118,GROTTINO (Case Romagnoli)
1179,20119,GROTTINO (Via Intercomunale)
1180,20120,FILETTO
1181,20121,FILETTO (Via Intercomunale)
1182,20122,FILETTO (Via Intercomunale-S.Giovanni)
1183,20123,OSTRA (S.Giovanni)
1184,20124,OSTRA (Tonelli)
1185,20125,OSTRA (ENEL)
1186,20126,OSTRA (Cimitero).
1187,20127,OSTRA  (Via A. Moro).
236,20128,OSTRA (Capolinea)
1188,20129,OSTRA (S. Giovanni)
1189,20130,OSTRA (Mulino)
1190,20131,OSTRA (Cimitero)
1191,20132,OSTRA (ENEL)
1192,20133,OSTRA (Tonelli)
1193,20134,OSTRA (S.Giovanni)
1194,20135,FILETTO (Via Intercomunale-S.Giovanni)
1195,20136,FILETTO (Via Intercomunale)
1196,20137,FILETTO
237,20138,GROTTINO
1197,20139,GROTTINO (Case Romagnoli)
1198,20140,MONTEMARCIANO (Via Intercomunale)
1199,20141,MONTE SOLAZZI
1200,20142,S.SILVESTRO (Via Romana)
1201,20143,S.SILVESTRO (Chiesa)
238,20144,S.SILVESTRO (Freccia Azzurra)
1202,20145,S.SILVESTRO
1203,20146,S.SILVESTRO (incr. Strada dei Pioppi)
1204,20147,S.SILVESTRO (Seta)
1205,20148,CASTELLARO (Chiesa)
1206,20149,MONTEMARCIANO (Via Castellaro)
1207,20150,S.VENERANDA (Chiesa)
239,20151,S.VENERANDA
1208,20152,FALCONARA (Tenda Verde)
1209,20153,CASE UNRRA (Orologio)
1210,20154,CASE UNRRA (Consorzio)
1211,20155,CASE UNRRA (Ex Lola)
1212,20156,CASTELFERRETTI (ISEA)
1213,20157,CASTELFERRETTI (Ponte)
1214,20158,CASTELFERRETTI (Via G. Bruno)
240,20159,CASTELFERRETTI (Centro).
1215,20160,CASTELFERRETTI (Via Mauri)
1216,20161,CASTELFERRETTI (Incr. Autostrada)
1217,20162,CHIARAVALLE (Metano)
1218,20163,CHIARAVALLE (Ponte Autostrada)
1219,20164,CHIARAVALLE (Raffaelli)
1220,20165,CHIARAVALLE (Via Gramsci)
1221,20166,MORRO D'ALBA (Cimitero)
1222,20167,MORRO D'ALBA (Cimitero)
241,20168,CHIARAVALLE (Via Verdi).
1223,20169,CHIARAVALLE (Croce Gialla)
1224,20170,CHIARAVALLE (V.Verdi Stadio)
1225,20171,CHIARAVALLE (Via Nagy)
1226,20172,"BARACCOLA (Via Albertini, 20)"
242,20173,CHIARAVALLE Capolinea
1227,20174,CHIARAVALLE (Bar Settebello)
1228,20175,CHIARAVALLE (Stadio-inc.V.Sacco e Vanzetti)
1229,20176,CHIARAVALLE (Croce Gialla)
1230,20177,CHIARAVALLE (Rotatoria)
1231,20178,CHIARAVALLE  (Via Saffi)
243,20179,"CHIARAVALLE (Via Circonvallazione, Farmacia Comuna"
1232,20180,CHIARAVALLE (Ponte)
1233,20181,CHIARAVALLE  (Metano)
1234,20182,CHIARAVALLE - Incr. Autostrada
244,20183,CASTELFERRETTI (Via Mauri)
245,20184,CASTELFERRETTI (Centro)
1235,20185,CASTELFERRETTI (Via G. Bruno)
1236,20186,CASTELFERRETTI (Ponte)
1237,20187,CASTELFERRETTI (ISEA)
1238,20188,CASE UNRRA (Ex Lola)
1239,20189,CASE UNRRA (Orologio)
1240,20190,Via Nagy
1241,20191,FALCONARA (Tenda Verde)
246,20192,FALCONARA - Via Bottego
1242,20193,CHIARAVALLE (Ospedale)
1243,20194,BORGHETTO (Tomassoni)
1244,20195,BORGHETTO (Bivio Jesi)
247,20196,BORGHETTO (Centro).
1245,20197,BORGHETTO (Pellicceria)
1246,20198,BORGHETTO (Rotatoria)
1247,20199,MONTE S. VITO (Croce)
249,20200,MONTE S.VITO (Centro).
1248,20201,MONTE S. VITO (Cimitero)
1249,20202,MONTE S. VITO (Santi Neri)
1250,20203,MONTE S. VITO (Santi Neri incr.V.Olivella)
1251,20204,SANTA LUCIA
1252,20205,SANTA LUCIA (Centro)
1253,20206,SANTA LUCIA (Cinti)
1254,20207,SANT' AMICO
1255,20208,SANT' AMICO (incr. C.da Maiolino)
1256,20209,MORRO D'ALBA (Calzaturificio)
250,20210,MORRO D'ALBA  (Capolinea).
1257,20211,MORRO D'ALBA (Carabinieri)
1258,20212,MORRO D'ALBA (Via Roma)
1259,20213,MORRO D'ALBA (Acquedotto)
1260,20214,SAN MARCELLO (Agriturist)
1261,20215,SAN MARCELLO (Cimitero)
251,20216,SAN MARCELLO (Centro)
1262,20217,SAN MARCELLO (Scuole)
1263,20218,MADONNA DEL SOLE
1264,20219,BELVEDERE (Cimitero)
1265,20220,BELVEDERE (Mobilificio)
1266,20221,BELVEDERE (V. G. Garibaldi)
1267,20222,BELVEDERE (Via Orti)
1268,20223,BELVEDERE (Via Orti)
252,20224,BELVEDERE (Capolinea)
1269,20225,BELVEDERE (V. G. Garibaldi)
1270,20226,BELVEDERE (carabinieri)
1271,20227,BELVEDERE (Cimitero)
1272,20228,MADONNA DEL SOLE
1273,20229,S.MARCELLO (Scuole)
1274,20230,S.MARCELLO (Agriturist)
1275,20231,MORRO D'ALBA (Acquedotto)
1276,20232,MORRO D'ALBA (Via Roma)
1277,20233,MORRO D'ALBA  (Consorzio)
253,20234,MORRO D'ALBA (Capolinea)
1278,20235,MORRO D'ALBA (Calzaturificio)
1279,20236,SANT' AMICO (incr. C.da Maiolino)
254,20237,SANT' AMICO
1280,20238,SANTA LUCIA (Cinti)
1281,20239,SANTA LUCIA (Centro)
1282,20240,SANTA LUCIA
1283,20241,MONTE S. VITO (Santi Neri incr.V.Olivella)
1284,20242,MONTE S. VITO (Santi Neri)
255,20243,MONTE.S.VITO (Cimitero)
256,20244,MONTE S.VITO (Centro)
1285,20245,MONTE S. VITO (Croce)
1286,20246,BORGHETTO (Rotatoria)
1287,20247,BORGHETTO (Pellicceria)
1288,20248,BORGHETTO (Bar)
1289,20249,BORGHETTO (Farmacia)
1290,20250,BORGHETTO (Bivio Jesi)
1291,20251,BORGHETTO (Tomassoni)
1292,20252,CHIARAVALLE (Ospedale)
1293,20253,CHIARAVALLE (Via Rosselli)
257,20254,CHIARAVALLE (V.le Vittoria)
258,20255,CHIARAVALLE (Manifattura Tabacchi)
1294,20256,CHIARAVALLE (Manifattura Tabacchi).
1295,20257,CHIARAVALLE (Cimitero)
1296,20258,CHIARAVALLE (Via s. Bernardo).
1297,20259,CHIARAVALLE (Via s. Bernardo incr. V.S.Bened.)
259,20260,GABELLA (Circolo)
260,20261,PANORAMICA
1298,20262,SANT'ANGELO (Moto Cross)
1299,20263,Filottrano via Grazie
261,20264,Via Europa
1300,20265,Via Che Guevara
1301,20266,SANT' ANGELO  (Esterno)
1302,20267,SENIGALLIA (Incr. Via Ferriero)
1303,20268,SENIGALLIA (Via Ferriero).
1304,20269,SENIGALLIA (Carrozziere)
1305,20270,SENIGALLA (Via Capanna)
1306,20271,SENIGALLIA (Bar Memè)
1307,20272,SENIGALLIA (Via IV Novembre)
262,20273,SENIGALLIA (Cap. Conerobus)
1308,20274,SENIGALLIA (Campus Scolastico)
1309,20275,SENIGALLIA (Bar Memè).
